product_type,helpful,rating,title,review_text
books,1 of 1,4.0,For Love:  Thought Provoking,"For Love is a subdued, mature chronicle of a woman coming to terms with adult relationships. This book tells the story of Lottie, a woman haunted by her and her new husband's pasts. The tone is detached with the author perhaps purposefully distancing the readers from intense emotion. Themes in the book include love (of course) both romantic and familial, identity, loyalty, maturation, and conscious living. It is not a tale packed with action-- though it decidedly lures us with a ""what will ever happen?"" plot thread. Sue Miller nimbly and impressively weaves the plot back and forth through time and through the emotional state of the protaganist (Lottie). It is a first person account told in third person (hence the distancing). This device may be used to emulate the lack of connection and knowledge Lottie has with and of herself. This book presents the simple unfolding of a story completed with brilliant technique and subtlety. Would I recommend this book? Yes. It contains simple life truths which provoke soul searching and contemplation. To whom would I recommend it? Patient readers. Those willing to take the time to meander with the author and the protangonist through the often stream of consciousness narration. Was this book life changing for me? Yes. It helped me wrap my mind around two ideas that while very intuitive seemed very fresh and enrichming for me: 1) When we love people, that love will either stretch to include all different versions of them as they grow and change, or it won't... lasting love takes work in that regard. How is this work done? This leads me to idea # 2) Sometimes we have to pretend to love the changed version of a person we once loved (or pretend to embrace the true nature person who we idealized as something else) until that love can adapt and become a reality. Will this book change the way I live? It will change my perspective. If the book's philosophy is correct and thought follow actions... then yes... it will have changed my life. I enjoyed this book for it's unlikely marriage of depth and simplicity"
books,2 of 9,4.0,interesting trivia,E.D.Hill has interviewed a great many people for this work and has compiled them into a series of interesting anecdote
books,,5.0,Billion Dollar Book,"When I read that Michael Crichton made almost a billion dollars for  Jurassic Park, I was a little surprised. I saw the movie, it was ok, not to my tastes though. Then I read the book. Then I knew why."
books,1 of 13,1.0,wish I could demand a refund!,"This book is nothing more than a bunch of nonsense. It contains endless statements making no sense. I was truly looking forward to a book that would be a refreshing alternative to most pop-psychology that's on the market. Instead I got a text that was written by someone who couldn't think. It was full of illogical, unsupported statements and arguments. If I could, I would demand my money back I'm that upset with my purchase.I definitely would not recommend this book to anyone who has any ability to think whatsoever"
books,5 of 5,5.0,The addictive Personality: Understanding the Addictive Process and Compulsive Behavior,"As a middle aged woman, married to a sex addict in denial, reading this book proved to be a most enlightening experience.  Of the 15 or so books I have read on the subject, I found this to be the most explicit and succinctly worded in just 120 pages. I highly recommend it to anyone struggling to comprehend the world of an addict in their life."
books,0 of 13,5.0,this book rocks,this book sucks very badly! as soon as i was on the second page i threw it in the fire place!!
books,,4.0,read between lines,"This book is worth to read. You will find plenty of interesting ideas and things u can use in u life, even if u are not manager and is not planning to be. U can advance to some level by reviewing and using some clear techniques."
books,6 of 8,2.0,Why Do People Love It?,"This book got great reviews and was recommended to me by someone whose taste I trust, but I've got to say, I just don't understand its appeal.  It starts out as mildly intriguing, and some of the scenes with the unwed mothers in the first section are evocative, but the lovably twinkly and clairvoyant old nun is just too saccharine to bear, and the narrator of the middle section, salt-of-the-earth gardener Son, is not only too good to be true, he's also deathly boring--a dull-witted drone.  I've read Bel Canto and The Patron Saint of Liars only confirms my belief that Ann Patchett's novels are overrated."
books,2 of 2,4.0,Funny but a little sad too,"I absolutely loved James Lileks' two previous books and found them achingly funny, but like several other reviewers, I found ""Mommy Knows Worst"" to be tinged with sadness at times.  Yes, it was very funny, but on the other hand I ended up feeling so sorry for mothers that actually followed this kind of advice (like my mother) and kids who were subjected to it (like me) that it tempered my enjoyment somewhat."
books,0 of 1,5.0,Very Suspenseful,I really enjoyed this book - it kept me guessing what would happen next.  I didn't want to put it down
books,1 of 1,5.0,Wow!,"What a great book!  420 pages, hardback, and every single page is worth reading, not one page is boring.  You just want to keep reading and keep turning pages!"
books,1 of 1,4.0,Bending over backwards for students who don't care,"This book contains a lot of useful information for the new teacher or the burned out teacher who needs a boost. It's useful in the sense that it tries to get teachers to stop taking negative beahvior personally (usually it's not about the teacher) and to use positive reinforcement as much as possible--always a good idea whenever you are trying to change behavior, be it animal or human! But I had to laugh out loud when the author suggests praising the consistently tardy student for being in class ""most of the time."" Give me a break!"
books,5 of 8,1.0,There are errors and other complexities involved.,"The programs are not really &quot;ready-to-run.&quot; They are not &quot;Ready-to-use.&quot; Programming is required, because there are bugs in html documents and scripts that must be corrected. The book is a good resource of information for people who want to study and learn and troubleshoot and learn Perl, because it is possible to get the scripts to work if the troubleshooter does not give up until they get things to work satisfactorily. I believe that it is practically impossible for a person to use these scripts without having some experience with Perl and CGI and HTML. The book has a lot of good explanations of code, which I find helpful and useful. I can't blame anyone for selling the book in the way it is sold. Salesmen sell the book. Programmers who successfully learn, don't give up when things don't work easily. This is book for beginning programmers"
books,1 of 8,1.0,sorta funny,"This would have been a good skit, or maybe a short story, but not an entire novel.  The book is tired like the town Wigfield"
books,0 of 1,4.0,Fills in a lot of blanks - barely,"Dont know much about History does pretty much what it purports to do; fill in certain blanks in US history in a concise, almost too concise, manner. It is quite objective and makes no attempt to re-write history to promote a particular political leaning - until the final chapters. Then it is fairly clear that Dr. Davis leans a bit away from the status quo. This poses no real problem, as most of the Viet Nam generation are quite negative as to how that was handled. Now, the next edition of this book, which will of necessity deal with Irak, will be a very interesting read"
books,2 of 4,5.0,A safe bet.,"A very well written book. Easy to read, entertaining and full of useful information, this book makes otherwise complex theories easy to follow. The use of anecdotes and real life examples allow for easier understanding of the ideas presented. This is a useful addition to the library of any horseracing fan. The serious student of horse racing handicapping should easily recover several times the price of the book from using the information presented - that is a safe bet"
books,13 of 14,5.0,The best debt management tool on the market!,"&quot;Credit Card and Debt Management&quot; is without a doubt the TOP OF THE LINE in its class.  After having read through several debt management books, this one assisted me the most in debt reduction and managing personal finances.  It's clear, concise and practical, with real world examples to learn from.  As a member of the U.S. military who has had to relocate every few years, the use of credit cards has been essential in maintaining an enjoyable quality of life.  This book has greatly assisted in balancing it all. Investing in &quot;Credit Card and Debt Management&quot; is money well spent"
books,7 of 9,5.0,Excellent dragon info.,"Just this last fall my guardian dragon was revealed to me through meditation, before I found this book.  This book has helped me to understand and connect with my guardian better.  It is the only one I have seen that deals with dragons as  real beings, able to manifest in our world they want to, or when they are needed.  I am very grateful to D.J.Conway for having the guts to write and publish this book.  It has been a revelation for me."
books,4 of 7,5.0,Only people that has right to say anything about these drugs are the people that have taken them,"Some people think they are so smart that they know everything about these drugs and chemistry, no matter how smart you are and lets say youre #1 top psychiatrists in the world. If you havent taken the SSRI yourself and experienced the damaging affect of these drugs, you cant say anything PERIOD. Not even if you invented the drug !!!!! Why do we have so many people complaining about these drugs? duh maybe because there is a problem and causing problems!!!, people who havent tried or experience the damaging affects afterwards dont see why people are complaining. We dont see books about warning people not to take for example flu shots do we? No. I used to be one of those people who believed and that popping a pill can solve my life problems but Now because of SSRI my life is ruined and have permanant problems that wont go away. And for people who are currently on SSRI, pills will never ever cure depression unless you stay on them forever,Im sure you are happy with those fake smiles, see what happens when you taper off of them. And people who are FOR these drugs should immediately go to doctors and try them and see how safe they are. I recommend you try prozac first. If that dont work out dont worry there are plenty others that doctors will want you to try. HAHAHA so sad that there are still people out there in this country that really believe these pills can help them"
books,,5.0,Maximum Ride: School's Out Forever,"I have really enjoyed both books about Max that James Patterson has written. Although he has created a unique family due to their scientific beginnings, they continue to face similuar issues that many young people and diverse families face. I can't wait for Mr. Patterson's next version of life as only Max knows it"
books,2 of 2,4.0,"Good Enough for American Investors, Lack International Perspectives","Tobias writes a bible in personal financial investment without the lack of humor and personal touch. He is clear on investing principles he preaches, states his opinions precisely and still provide overviews of investments he believes are pure baloney."
books,,5.0,"Awesome purchase, great for everyone in the family!","Everyone in my family loves Calvin & Hobbes.  My younger son has wanted this collection for a long time so this year on his birthday I bought it for him.  It arrived in perfect condition.  It weighs a TON, and I think that adds to the charm of it.  My son says each book is a ""Tome"".  He is thrilled."
books,,4.0,Boogeyman,Boogey Man
books,1 of 2,4.0,Reveals More About Baseball,"Money Ball was a great book. It shows that you don't need money to win in baseball(take that Yankees ;-P) Michael Lewis reavels that the team with the 2nd lowest payroll, the Oakland Athletics, can have so much dominance and success in a game where the best baseball players usually end up with the richest team. Lewis also tells the story of Billy Beane the GM of the Athletics. Billy's bad attitude and foul temper prevented him from making in the MLB. He exerts his attitude as a force over the so-called ""experts"" when a desicion must be made. Billy constanly goes against what the scouts think a drafts players that nobody has heard of. He shows that there are many aspects of the game that we don't know. All in all, this was an excellant book. My only complaint was that there was a lot of swearing.--- Jesse Hartman"
books,3 of 3,5.0,Excellent Motivational Book,"I have owned Self Promotion for the Creative Person for two and a half years now. I regret that I did not write a review sooner, since it is one of the best motivational books I have read. It has helped me to transform a fun but unsuccessful hobby/business into a thriving and extremely satisfying mission, in which I have found my passion [...]"
books,1 of 1,5.0,"Relationships, not contacts!","I'll be honest, even though I chose this book myself I was very skeptical when I first approached it - there is something in the title that challenged my status quo. I am introvert and our society tends to value extraverted nature; I was afraid that this book would repeat this extraversion mantra all over again, and I couldn't have been more wrong, what I found was volumes of invaluable advice!"
books,8 of 8,5.0,Great for a long sitting,This book is essentially a very inteligent scrapbook.
books,0 of 1,4.0,Good but bad beginning,"The book ""The Hunt for Red October"" is about a nuclear submarine run by Captain Marko Ramius of the Soviet Navy.  Marko Ramius secretly has a plan to get back at the Soviets and avenge the death of his wife.  Jack Ryan, a CIA member and an American is leading the investigation of the submarine the ""Red October"".  Ramius sends a letter to the Soviet dictator warning him of his plans.  This letter leads to an avalanche of events."
books,1 of 2,5.0,Reading Lolita in Tehran...for ENGL 474 (Jenn Kight),"In all honesty, upon first reading the course list for ENGL 474 Issues in Rhetoric, I did not immediately understand why this book was in the course list. But, now that we're halfway through the book, I understand quite well. This book answers some questions that I've had in my own mind regarding why certain books are banned. The book discusses Gatsby, by FS Fitzgerald, as it is a work studied by the author's class in the Tehran U. I read Gatsby twice in highschool and never considered it a controversial work. However, in American society, we are well acquainted with the idea of cheating on spouses, for example, (as it is always all over the news/tabloids at the grocery store - ""who's cheating on who"", etc.) which is one of the issues that the Islamic students in Nafisi's class found disturbing. But in Iran, however, during the Revolution, everything was controversial - but the concept of adultery to Nafisi's characters is completely heinous. So, culture plays a huge role in why works are banned or are considered controversial."
books,3 of 3,5.0,The yoga of aging consciously,"This is a book on the yoga of aging consciously. In 1997 Ram Dass experienced a stroke that left him with expressive aphasia and partial paralysis. He has learned the hard way that aging can be unkind to the body, but in every situation Dass seeks the opportunity for spiritual growth. He teaches us how to diminish our suffering despite the aches, pains, and limitations that come to us with age by stepping away from the ego-self to embrace the soul-self, where we can witness our thoughts and emotions and evaluate their effects on us. No one gets out of life alive. Read this book and enjoy the journey"
books,3 of 36,5.0,good,"good book , nice conditio"
books,1 of 2,5.0,There is something about young writers,"This is probably one of the best books I have read in this century. We, elderly readers, have usually fair memories and can stack one writer against the other. By every comparison, Ms. Smith winns hands down. Her language is original and refreshing. Her characters very much alive. If they suffer from common falacies she can treat all of it in very humane and understanding way. The story she tells is fascinating,well conceived and even better executed. The resolution is unusual in any case.Of all the young writers publishing in English currently (and I've read a few) she is my favorite."
books,,5.0,Born.....TO BE A WINNER!,Those of us who have kept up with this series will be both amused and touched by the birth of Mavis' baby.  The ending brings a tear or two especially if you have gone thru the 'process'.  Eve and Roarke's reactions are downright funny and right on.  And the concept of male birth control pills is a forever dream of mine in my field of abuse counselling!
books,1 of 1,1.0,Too popular to bother trying anymore.,"J.K. Rowling successfully put me off this book series within the first two chapters of this book.  The characters personalities were wavering in book 5, in this they completely vanished or mutated.  I'll only be getting the 7th one because it's the last one and I've read this far so I might as well go the whole way."
books,0 of 1,5.0,Fantastic Analysis,Stocks for the Long Run: The Definitive Guide to Financial Market Returns and Long-Term Investment Strategies   Jeremy J. Siegel
books,,5.0,The Awakening,"""Finding Your Strengths"" may be Marcus Buckingham's finest work to date. Buckingham and Clifton have succeeded in bringing to life an idea that is enormously practical and helpful.  Using themes as a means of describing one's gifts, Buckingham and Clifton have given me enormous insights about who I am and why I do the things I do. More importantly, they have taught me not only to accept my weaknesses but how to management both my strengths and weaknesses, so that, I can learn to be better than anyone else in my strengths.  Thank you Marcus and Donald."
books,4 of 5,5.0,Great Book for Administrators and Developers,"This book is very thorough. There's some great chapters on customization and server management; information that has been non-existent until Microsoft released this book. I have bought every book available for my team and this is the only one that covers SharePoint as deep on the topics of administration, search, configuration and architecture. The Book-CD has a lot more as well. My team references this book frequently. To me, it's the first true SharePoint administrator's book available."
books,3 of 3,5.0,"Sherri Cannon, CEO, The Cannon Group, Inc., Rancho Palos Verdes, CA","First, compliments to Dressler for successfully resisting the temptation to unnecessarily 'inflate' the size of this book. As a result, Consensus through Conversation is digestible during a reasonable length plane flight. What makes it worthwhile to read on your NEXT plane trip is this: unlike many authors who are intellectually sound but lack ""on the ground"" skills, Dressler is different. He knows how to bring about sustainable improvement in organizational productivity. Even better, he knows how to TEACH others to do the same. That's what this book does--illustrates WHY real conversation is essential to affect lasting change. And then, takes us from ivory tower to ground level by producing a tool box of diagrams, tips, do's & don'ts, and straight talk. If every author packed this much value into 77 pages, we would all spend more time IMPROVING our organizations than reading about it.  Thanks for raising the bar, Larry."
books,,4.0,"Insightful, well-written analysis","I've read several bestsellers on the implications of the internet, but found this one a notch above the rest. Whilst others are often totally skewed by commercial and technological aspects, this one went a lot deeper and touched on the Meta changes underlying society. But far from being a grand, generalist thesis, Lewis grounds his observations in real flesh-and-blood stories that are highly readable. His experience as a professional writer shines through on every page."
books,2 of 2,5.0,My all-time favorite!,"I can recite most of it from memory, I love it so!  I tell people about it all the time and recommend it (along with Alexander Who Used To Be Rich Last Sunday) as a staple in every library.  It's a great one to have even if you don't have kids (sometimes the little buggers show up for visits!) This book does a hilarious job of pointing out to kids that some days just stink and that you live through them anyway.  The illustations have some great humor for the adults.  Read it aloud to someone you love! Aura Mae, Author of Get Some Hairapy - a hairdresser's prescription for happiness"
books,12 of 14,4.0,Feel- Good History is all Around Us,"James Loewen is an academic scholar who feels very strongly about the misinformation presented at places of historical significance. This book presents a listing of ninety- five historic sites, historic parks, and historic markers that don't quite get the story correct. Arranged in the book from west to east, each state in the U.S. includes at least one listing and some states have several. They all have one thing in common: They either lie outright or they present misleading information about what took place."
books,2 of 6,4.0,Don't Know Much About History,"Short, concise, and to the point chapters. Great wealth of knowledge and trivia"
books,6 of 10,4.0,Solid foundation and background,"Not only has this professor studied the country of Iraq, he has studied its language and its history.  Unlike many authors writing about Iraq, he has lived there.  He was also a policy advisor during the Kennedy administration.  Given this, he has a better perspective than most who have written about it."
books,3 of 7,2.0,No there there,"I found this book quite tedious, since the author makes the fundamental mistake of thinking the subject of the book should be herself instead of her work.  There is almost no information on forensic anthropology; her descriptions of cases are very short and center mainly on how she felt about them, rather than what the actual details were.  From the cover and the blurbs I expected actual case histories; the book doesn't deliver.  The book as written would really only be interesting to people who know the author personally"
books,1 of 1,5.0,The life and times of Mitch Rafferty,"Dean Koontz's latest novel is a great thriller that I found myself not wanting to put down.  Like Stephen King, I feel some of Dean's best writing is when he is not involving the supernatural playing card in the deck.  The characters seem a little deeper, the story very plausible, and the tasks, tragedies and triumphs a bit more heartfelt, making you, the reader, care that much more about the outcome."
books,6 of 6,5.0,He created serious film criticism,I still have my first edition copy of Agee on Film.
books,,1.0,Negative reviews seem to have a tendency to disappear.,Those of us who have been to college usually know at least one crazy guy who was always the life of the party and constantly entertained the campus with his antics. Tucker Max is not one of these people.
books,12 of 31,1.0,"Before you read the reviews look at the section above called ""Customers who viewed this book also viewed""  you will gain insigh",This book was written ( I bet)by unpaid graduate assistants. I borrowed it from the library to read before mr Fukuyama's arrival to speak at a university.
books,6 of 6,5.0,Perfect for the beginner cook,"Great book. Easy to read. Perfect for the beginner cook. Spiral bound so it's easy to fold the pages back. Would be nice to have some sort of menu planner, for example buy the ingredients for one dinner and some of those can be used the next day for lunch or another dinner so I dont have a box of 11 eggs left over. I could dig and find another recipe that calls for eggs too but I'm a begginer cook - I need someone to point me to the next recipe"
books,7 of 8,4.0,Could be used as a research reference,"This book is a very easy read, even though it is packed with more references to research than I have ever seen in a book of this type before.  Now more than ever I believe we are what we eat"
books,6 of 10,4.0,Talking and Remembering,"Jean Shepard contributed to our culture with the stories that resulted in ""A Christmas Story.""  He's hard to dislike, for that work alone."
books,1 of 1,5.0,A New Turn of Events.,"Dear Reader,"
books,1 of 3,5.0,sweet relief,"I don't have children myself, but I have several girlfriends with children. The sweet relief I feel is knowing that the madness my friends experienced (and I viewed with worry and concern) is common and to be expected and, who knew, freakin' hilarious. I finished the book in one day. I could NOT put it down. I lauged at every turn of the page. I can't wait to read it again."
books,3 of 4,2.0,Not at all what I expected,"While the writing was acceptable, I felt that the juxtaposition of the classes in this novel was very forced.  The differnce between the classes is too obvious.  The contrast between the rich world (the students in the Wilcox school and the Cornhills) and the streets of London (and Isa's forced marriage to the grocer, and Mrs. Cornhill's predictable and obvious snobbery) was not one that led me to feel any of the injustice.  I was left cold by the overall plot.  One thing that truly bothered me was the fate of Mr. Cornhill and Isa.  I felt that the way it happened in the book left something to be desired, and was not in true Bronte style.  The characters and their development also left something to be desired.  They were too predictable at times, and Mr. Ellin was just annoying.  There were few occasions when I sympathized with any character, other than Isa (and only at certain points in the plot). There was nothing spectacular about this novel, though I won't discourage anyone from reading it.  It was fast paced and it did hold my interest."
books,2 of 3,5.0,One of the best !!,I've been a small biz man for about 15 years.This book changed my direction.I have a deeper respect for The Donald than ever.Thanks D T
books,0 of 2,5.0,Everyone should read this book,"No matter your religion, ethnicity or basic beliefs, everyone should read this book because it is about hamanity and how it can change from mundane to total hell for no reason."
books,12 of 17,5.0,Fighting the Good Fight,"This book fights the spiritual war against the &quot;end-justifies-the-means&quot; young earth cult. If you paid hard-earned money to send your children to a Christian school (as I have) only to have them exposed to hideous Kent Hovind videos, you will appreciate this book's clear exposition of the young earth fallacy. I never understood how World War II Germany could follow Hitler until the young earth propaganda machine deceived so many Christians. I hope others will join me in loaning a copy of this book to a young earth follower in their area. This book does a great job in challenging us to reduce the young earth following by taking a stand for God's truth"
books,,5.0,Going The Extra Mile for Others and Winning,"Out of work? Stuck in a job you do not like? Stuck in a life you do not like? Then run out and get Keith Ferrazzi's superb ""Never Eat Alone."" Ferrazzi provides practical ""how tos"" on expanding one's thinking and, subsequently, one's life, through networking."
books,,5.0,Printed stand-up comedy,"As a great fan of stand up and great comedy, I felt it was needed of me to buy this book. It was never any regrets about it. This book had me lying on the floor laughing several times, and is most lightly the best written piece of humor I have ever read. I think this is a great book which everyone with a sence of humor should experience"
books,,5.0,Excellent,This book is a cute/light-hearted flip book that does not take itself too seriously. I highly recommend it.
